"source_genesymbol","target_genesymbol","interact"
"WRN","DHX9",0
"DHX9","EIF2AK2",0
"DHX9","KHDRBS1",0
"ILF3","DHX9",0
"NXF1","DHX9",0
"AKAP8L","DHX9",0
"PCM1","CDK9",0
"PACSIN1","SOS1",0
"RIT2","SOS1",0
"SH3PXD2A","SOS1",0
"SOS1","ATP6V1E1",0
"CNOT9","SOS1",0
"EIF4G1","HSPB1",0
"ACTC1","HSPB1",0
"GATA1","HSPB1",0
"HSPB1","CRYAB",0
"HSPB1","F13A1",0
"HSPBAP1","HSPB1",0
"TGM1","HSPB1",0
"POLI","XRCC1",0
"APEX1","XRCC1",0
"XRCC1","OGG1",0
"KCTD10","CUL3",0
"RAB3GAP2","RAB3GAP1",0
"WDR7","RAB3GAP1",0
"COPS5","ID3",0
"CHEK2","CDC7",0
"KAT5","BMI1",0
"KAT5","PPARG",0
"KAT5","APBB1",0
"KAT5","KLF4",0
"RCHY1","KAT5",0
"KAT5","NMI",0
"KAT5","E2F1",0
"KAT5","RB1",0
"KAT5","PRKCE",0
"USP7","KAT5",0
"KAT5","ETV6",0
"KAT5","PDCD5",0
"KAT5","ZEB1",0
"KAT5","LRP1",0
"KAT5","UBTF",0
"KAT5","TRIM29",0
"KAT5","TAT",0
"FOXM1","STAT3",0
"FZR1","FOXM1",0
"OTUB1","FOXM1",0
"FOXM1","USP5",0
"TRAF6","STUB1",0
"TRAF6","MCL1",0
"TRAF6","BID",0
"TRAF6","TAGLN",0
"TRAF6","PPP4C",0
"TRAF6","RANBP9",0
"TRAF6","NR0B2",0
"TRAF6","CUL5",0
"TRAF6","IL17RA",0
"TRAF6","KIR2DL4",0
"TRAF6","USP20",0
"TRAF6","IPMK",0
"TRAF6","TRAFD1",0
"TRAF6","ZNF675",0
"SHH","ADCYAP1",0
"CIB1","CRY2",0
"CIB1","RAC3",0
"CIB1","PAX3",0
"CIB1","ITGA2B",0
"CIB1","IFI6",0
"TP73","CHUK",0
"UIMC1","MDC1",0
"UIMC1","C1QBP",0
"TRAIP","UIMC1",0
"UIMC1","CEP57",0
"UIMC1","NR6A1",0
"HMGN2","HMGN1",0
"CD40","MS4A1",0
"NSMAF","CD40",0
"OTOF","RAB8B",0
"LTB","LTA",0
"UMOD","LTA",0
"RXRA","CTSL",0
"RXRA","NCOR1",0
"ZBTB16","RXRA",0
"TBP","RXRA",0
"RXRA","IGFBP3",0
"NCOA1","RXRA",0
"RXRA","MYOD1",0
"PPARGC1A","RXRA",0
"RXRA","HMGA1",0
"RELA","RXRA",0
"RXRA","RNF8",0
"RXRA","PARP1",0
"NFKBIB","RXRA",0
"PIK3R1","RXRA",0
"RXRA","BHLHE40",0
"ASF1B","HCFC1",0
"ASF1B","CHAF1A",0
"SLC2A1","GAPDH",0
"STOM","SLC2A1",0
"ITGAM","ELANE",0
"CXCL12","ELANE",0
"GZMB","ELANE",0
"ELANE","TGFA",0
"YARS","ELANE",0
"TFPI","ELANE",0
"ELN","ELANE",0
"ELANE","SERPINA1",0
"F5","ELANE",0
"ELANE","SERPINA3",0
"SERPINB1","ELANE",0
"SIRT1","MYCN",0
"ZBTB17","MYCN",0
"EZH2","MYCN",0
"MAX","MYCN",0
"RUNX3","MYCN",0
"WDR5","MYCN",0
"YAF2","MYCN",0
"HIST1H2AI","IL33",0
"MDM2","GTF2I",0
"GTF2I","MYC",0
"GTF2I","BRCA1",0
"GTF2I","USF1",0
"DDX5","AKAP8",0
"CASP3","AKAP8",0
"RNF144B","TP73",0
"RNF144B","CDKN1A",0
"USP20","RAD17",0
"SNU13","RAD17",0
"PIAS3","ZFHX3",0
"PIAS3","NCOA2",0
"PIAS3","IRF1",0
"PIAS3","GFI1",0
"PIAS3","ZMIZ2",0
"CD27","SIVA1",0
"FOXP3","SIVA1",0
"SIVA1","TCAP",0
"HSPA4","PRKCB",0
"RBCK1","PRKCB",0
"RNF2","YY1",0
"RNF2","PLK1",0
"RNF2","PHB",0
"RNF2","PSMC4",0
"RNF2","TFCP2",0
"RNF2","SIK1",0
"RNF2","PCGF2",0
"DMAP1","RNF2",0
"RNF2","MLLT3",0
"MYO3A","CAD",0
"HRAS","TP73",0
"CASP8AP2","TP73",0
"PIAS1","TP73",0
"MYC","TP73",0
"MAPK8","TP73",0
"HDAC1","TP73",0
"BUB1B","TP73",0
"CREBBP","TP73",0
"SIAH1","TP73",0
"RANBP9","TP73",0
"MUL1","TP73",0
"INCENP","H2AFZ",0
"DBF4","CDK1",0
"SCN2A","ANK3",0
"SCN2A","SCN4B",0
"SMAD5","COPS5",0
"ROBO1","ROBO2",0
"ROBO1","USP33",0
"NOD2","VIM",0
"NOD2","ANKRD17",0
"NCK1","RRAS",0
"KHDRBS1","NCK1",0
"NCKIPSD","NCK1",0
"NCK1","WIPF1",0
"NCK1","RNGTT",0
"DDR1","IRS1",0
"WWC1","DDR1",0
"PTPN11","FLT3",0
"PTPRJ","FLT3",0
"FLT3","SOCS6",0
"SLA","FLT3",0
"MDM2","ARRB2",0
"MDM2","PCNA",0
"MDM2","RARA",0
"MDC1","MDM2",0
"RCHY1","MDM2",0
"MDM2","IRF1",0
"MDM2","NEDD4",0
"MDM2","NPM1",0
"MDM2","CEBPB",0
"PPARA","MDM2",0
"MDM2","JAK1",0
"MDM2","FOXO4",0
"MDM2","PAX3",0
"SENP2","MDM2",0
"NR0B2","MDM2",0
"MDM2","DLG4",0
"RASSF6","MDM2",0
"MDM2","RPL5",0
"TTF1","MDM2",0
"RBM38","MDM2",0
"MDM2","NME2",0
"POLE","MDM2",0
"MDM2","TAT",0
"GORAB","MDM2",0
"PYHIN1","MDM2",0
"MDM2","RPS20",0
"MDM2","RPL26",0
"PHLDB3","MDM2",0
"SLC14A2","MDM2",0
"MDM2","ARIH2",0
"APTX","XRCC4",0
"BMI1","H2AFX",0
"PAXIP1","H2AFX",0
"H2AFX","LMNA",0
"USP17L2","H2AFX",0
"TP53I3","H2AFX",0
"NHEJ1","H2AFX",0
"CHRNA7","ADCY6",0
"ELK3","PIAS1",0
"ELK3","TCF3",0
"HIF1A","PER1",0
"GPRASP1","PER1",0
"MAP3K2","XIAP",0
"MAP3K2","SMURF1",0
"MAP3K2","SMYD3",0
"BRCA1","XRCC5",0
"MSX2","XRCC5",0
"NAA15","XRCC5",0
"PAXX","XRCC5",0
"SIRT1","TSC2",0
"SIRT1","SREBF1",0
"SIRT1","GAPDH",0
"CHFR","SIRT1",0
"KAT8","SIRT1",0
"SIRT1","DOT1L",0
"SIRT1","HIF1A",0
"SIRT1","CSNK2B",0
"SIRT1","PPARA",0
"USP22","SIRT1",0
"SIRT1","PSME3",0
"SIRT1","HNF1A",0
"SIRT1","ZYX",0
"SIRT1","TLE1",0
"SIRT1","NR0B2",0
"SIRT1","HIST1H1B",0
"SIRT1","ZEB1",0
"SIRT1","CIITA",0
"SIRT1","MECOM",0
"SIRT1","NHLH2",0
"NMNAT1","SIRT1",0
"BCL11A","SIRT1",0
"OSBPL7","GABARAPL2",0
"CREB1","POU2F1",0
"NCOR2","POU2F1",0
"SOX2","POU2F1",0
"HCFC1","POU2F1",0
"RELA","POU2F1",0
"POU2F1","PARP1",0
"POU2F1","SP1",0
"HNF1A","POU2F1",0
"LMNB1","POU2F1",0
"SNAPC4","POU2F1",0
"PTTG1IP","PTTG1",0
"USP44","PTTG1",0
"POLL","XRCC4",0
"RNF5","PXN",0
"FBLIM1","PXN",0
"TRIM15","PXN",0
"CDC20","SPOP",0
"APC","APC2",0
"TP53BP2","APC2",0
"CDC23","APC2",0
"APC2","TNKS",0
"ANAPC10","APC2",0
"EP300","PCNA",0
"EP300","MYBL2",0
"EP300","CEBPA",0
"EP300","HNRNPU",0
"PLAGL1","EP300",0
"ZBTB17","EP300",0
"EP300","SREBF1",0
"EP300","PPARG",0
"EP300","UBE2I",0
"KLF2","EP300",0
"EP300","KLF4",0
"EP300","MAPT",0
"TP63","EP300",0
"NEUROD1","EP300",0
"NEIL2","EP300",0
"EP300","MAX",0
"HIST3H3","EP300",0
"EP300","NFYB",0
"EP300","PAX5",0
"EP300","FOSL1",0
"EP300","PAX8",0
"SIRT2","EP300",0
"EP300","SOX9",0
"EP300","REL",0
"PPP2R5C","EP300",0
"EP300","HSPA5",0
"CHD4","EP300",0
"EP300","POLB",0
"EP300","SPI1",0
"EP300","SP3",0
"EP300","TAL1",0
"EP300","PTMA",0
"EP300","SNAI1",0
"FOXP3","EP300",0
"GPS2","EP300",0
"EP300","BRD4",0
"EP300","PPARD",0
"EP300","BAG6",0
"EP300","NFATC1",0
"EP300","CEBPD",0
"EP300","ELK1",0
"EP300","SUB1",0
"ZNF148","EP300",0
"SS18","EP300",0
"EP300","CCNT1",0
"GATA6","EP300",0
"EP300","TFAP2A",0
"USF2","EP300",0
"BRMS1","EP300",0
"TSG101","EP300",0
"EP300","ETV4",0
"EP300","SATB1",0
"EP300","TAT",0
"EP300","ZBTB7B",0
"ATF5","EP300",0
"DBP","EP300",0
"HSP90AA2P","EP300",0
"SP6","EP300",0
"OLIG2","EP300",0
"EMB","EP300",0
"GATA5","EP300",0
"CREBBP","ARNTL",0
"UBE3A","ARNTL",0
"STAR","MAPK3",0
"PNKD","MAPK3",0
"MYO7A","CLRN1",0
"ATF4","CEBPB",0
"NFE2L2","ATF4",0
"FBXW11","ATF4",0
"NFE2L1","ATF4",0
"RFWD3","RPA2",0
"RNF168","SUMO2",0
"RNF168","UBE2D1",0
"USP7","RNF168",0
"DLG1","MAP2K2",0
"SQSTM1","IRS1",0
"CASP8","SQSTM1",0
"SQSTM1","PRKN",0
"SQSTM1","RARA",0
"SQSTM1","XIAP",0
"SQSTM1","SNCA",0
"PELI3","SQSTM1",0
"SQSTM1","CFTR",0
"SQSTM1","TARDBP",0
"SQSTM1","DVL2",0
"SQSTM1","NR2F2",0
"SQSTM1","TRIM21",0
"SQSTM1","SOD1",0
"SQSTM1","ATXN3",0
"SQSTM1","TAT",0
"SQSTM1","PDE4A",0
"CEP63","SQSTM1",0
"EDEM1","SQSTM1",0
"RNF166","SQSTM1",0
"INTS3","SSBP1",0
"SSBP1","POLG",0
"USP1","PHLPP1",0
"USP46","PHLPP1",0
"VHL","GLI1",0
"USP48","GLI1",0
"FEM1B","GLI1",0
"MCM10","MCM2",0
"MCM10","MCM7",0
"MCM10","CDC45",0
"APOBEC1","BAG4",0
"GRB14","IRS1",0
"HDAC2","IRS1",0
"RAD51","IRS1",0
"PIN1","IRS1",0
"IRS1","YWHAB",0
"KHDRBS1","IRS1",0
"IRS1","PTPRC",0
"IRS1","PABPC1",0
"IRS1","UBTF",0
"PHIP","IRS1",0
"TRIM72","IRS1",0
"FBXO40","IRS1",0
"AP3S1","IRS1",0
"PTRH2","AES",0
"SMAD2","KLF4",0
"SMAD2","HNF4A",0
"SMAD2","ETV4",0
"OLIG1","SMAD2",0
"SKP1","BUB1",0
"CENPE","SKP1",0
"TRRAP","SKP1",0
"FBXO2","SKP1",0
"CACYBP","SKP1",0
"HEY1","SKP1",0
"FBXO7","SKP1",0
"SKP1","AXL",0
"SKP1","SGTA",0
"EID1","SKP1",0
"FBXL2","SKP1",0
"FBH1","SKP1",0
"SKP1","TPP1",0
"CDC42EP3","SKP1",0
"HEYL","SKP1",0
"FBXO44","SKP1",0
"AMN1","SKP1",0
"AJUBA","RARA",0
"AJUBA","AURKB",0
"LATS2","AJUBA",0
"AJUBA","SNAI1",0
"AURKAIP1","AJUBA",0
"AJUBA","SLC1A2",0
"CTNNB1","TOP2A",0
"COPS5","TOP2A",0
"TOP2B","TOP2A",0
"TOP2A","JUN",0
"SUMO1","TOP2A",0
"TOP2A","DFFB",0
"PRKCD","TOP2A",0
"YWHAE","TOP2A",0
"SETMAR","TOP2A",0
"ARRB2","IGF1R",0
"ARRB2","PTAFR",0
"PTGDS","ARRB2",0
"USP33","ARRB2",0
"DNMT3A","HIST1H3J",0
"DNMT3A","TDG",0
"DNMT3A","CBX4",0
"DNMT3A","PTGES3",0
"DNMT3A","CREM",0
"WASF2","DOCK1",0
"KMT5A","PCNA",0
"PCNA","PRKN",0
"YBX1","PCNA",0
"CDC25C","PCNA",0
"HUWE1","PCNA",0
"FANCM","PCNA",0
"MAPK8","PCNA",0
"HDAC1","PCNA",0
"CDKN1C","PCNA",0
"BAZ1B","PCNA",0
"ING2","PCNA",0
"MCL1","PCNA",0
"DAP","PCNA",0
"CHAF1A","PCNA",0
"FANCL","PCNA",0
"PIK3CB","PCNA",0
"B2M","PCNA",0
"PCNA","NSD2",0
"HLTF","PCNA",0
"TRAIP","PCNA",0
"PCNA","ANG",0
"PCLAF","PCNA",0
"UHRF2","PCNA",0
"NEK4","PCNA",0
"ZRANB3","PCNA",0
"PCNA","NCR2",0
"ATG3","FNBP1L",0
"ATG3","FLOT2",0
"CTSB","INS",0
"CTSB","CTSD",0
"CTSB","A2M",0
"SH3KBP1","CTSB",0
"CTSB","APOE",0
"ACAN","CTSB",0
"CTSB","CSTA",0
"CTSB","CST3",0
"TSC2","CCND1",0
"RRAGA","TSC2",0
"TAF1A","TBP",0
"ARNT2","NPAS4",0
"UBE2D3","DAPK3",0
"NLK","DAPK3",0
"TCP10L","DAPK3",0
"DAPK3","RHOD",0
"SMARCA4","GMNN",0
"SIX3","GMNN",0
"SPATA24","GMNN",0
"SPAG5","AURKA",0
"USP2","AURKA",0
"AOC1","AURKA",0
"SLA2","AURKA",0
"JTB","AURKA",0
"SIRT7","NRF1",0
"NRF1","DYNLL1",0
"PPRC1","NRF1",0
"SUMO2","RANGAP1",0
"SENP1","RANGAP1",0
"WT1-AS","RANGAP1",0
"EYA1","PAX2",0
"PAX2","RB1",0
"SFRP2","PAX2",0
"PAX2","WT1",0
"PAX2","LMX1B",0
"PDIA3","IFNG",0
"CASP3","AIFM1",0
"BAG6","AIFM1",0
"KANK2","AIFM1",0
"ELAVL1","CTNNB1",0
"CTNNB1","ESR1",0
"PPARG","CTNNB1",0
"CTNNB1","PML",0
"IRF3","CTNNB1",0
"HUWE1","CTNNB1",0
"EZH2","CTNNB1",0
"TRIP10","CTNNB1",0
"CTNNB1","DNMT1",0
"CDK5R1","CTNNB1",0
"MAP1LC3B","CTNNB1",0
"CTNNB1","LGALS3",0
"LATS2","CTNNB1",0
"RB1CC1","CTNNB1",0
"LEO1","CTNNB1",0
"NR5A1","CTNNB1",0
"SMURF1","CTNNB1",0
"CTNNB1","ACTN4",0
"AHR","CTNNB1",0
"FSCN1","CTNNB1",0
"HDAC7","CTNNB1",0
"FHL2","CTNNB1",0
"HERC5","CTNNB1",0
"GOPC","CTNNB1",0
"PTH1R","CTNNB1",0
"RAPGEF2","CTNNB1",0
"MAGI2","CTNNB1",0
"CTNNB1","TAX1BP3",0
"MLLT10","CTNNB1",0
"GRIP1","CTNNB1",0
"CDH15","CTNNB1",0
"CTNNB1","PTPRG",0
"CTNNB1","SPN",0
"JADE1","CTNNB1",0
"LRRC7","CTNNB1",0
"KANK1","CTNNB1",0
"BCL9L","CTNNB1",0
"KCTD1","CTNNB1",0
"CTNNB1","PROP1",0
"SALL1","CTNNB1",0
"CDH8","CTNNB1",0
"LZTS2","CTNNB1",0
"CTNNB1","SOX1",0
"AJAP1","CTNNB1",0
"IGF2BP1","BIRC2",0
"BIRC2","HSP90B1",0
"BIRC2","CSE1L",0
"BIRC2","GAS1",0
"UBE2J1","BIRC2",0
"NOS2","HSP90AA1",0
"NOS2","ACTN4",0
"SPSB2","NOS2",0
"COPS5","TYK2",0
"MAPK8IP1","CASP3",0
"MAPK8IP1","SNCA",0
"FOXG1","CDK1",0
"SNX9","ALDOA",0
"TUBB","ALDOA",0
"GPD2","ALDOA",0
"APP","PRNP",0
"APP","CAT",0
"NF1","APP",0
"APP","PRKN",0
"GSN","APP",0
"APP","APBB1",0
"XIAP","APP",0
"COL1A2","APP",0
"APP","HTRA2",0
"SET","APP",0
"APP","CRYAB",0
"SNCA","APP",0
"ADAM17","APP",0
"APP","APBA3",0
"PDIA3","APP",0
"APP","APOA1",0
"APP","FLOT1",0
"LILRB2","APP",0
"BGN","APP",0
"IDE","APP",0
"APP","A2M",0
"KLC1","APP",0
"APP","HGS",0
"APP","TTR",0
"UBQLN1","APP",0
"APP","KNG1",0
"GNAO1","APP",0
"DLG4","APP",0
"LRP1B","APP",0
"APP","NTN1",0
"CHRNA7","APP",0
"SORL1","APP",0
"HMOX2","APP",0
"APP","AGRN",0
"FBLN1","APP",0
"APP","F12",0
"NID1","APP",0
"SLC40A1","APP",0
"GGA1","APP",0
"APP","SERPINA3",0
"HADHB","APP",0
"PITRM1","APP",0
"APPBP2","APP",0
"LDLRAP1","APP",0
"ITM2B","APP",0
"MSRB1","APP",0
"HSD17B10","APP",0
"QRICH1","APP",0
"COL25A1","APP",0
"TMEM30A","APP",0
"PPID","APP",0
"BLMH","APP",0
"APP","GSAP",0
"MEP1B","APP",0
"CLU","APP",0
"SFTPC","APP",0
"ACHE","APP",0
"APP","ITM2A",0
"APP","MT-ND3",0
"PRSS3","APP",0
"PRSS2","APP",0
"MAP9","TP53",0
"TERF2IP","RIF1",0
"TERF2IP","CCR4",0
"TERF2IP","TAF4",0
"TERF2IP","FLOT2",0
"TERF2IP","TAF5",0
"TERF2IP","ZNF146",0
"CRYZ","CRYAA",0
"CRYAB","CRYAA",0
"ALB","CRYAA",0
"MIP","CRYAA",0
"CRYGC","CRYAA",0
"CRYAA","LALBA",0
"STAT2","SMARCA4",0
"HSF1","SMARCA4",0
"SMARCA4","RB1",0
"REST","SMARCA4",0
"SMARCA4","SP1",0
"SMARCA4","AHR",0
"SMARCA4","ETS2",0
"ADNP","SMARCA4",0
"SMARCA4","RFXAP",0
"BRWD1","SMARCA4",0
"TMF1","SMARCA4",0
"EXO1","MSH2",0
"MSH2","HMGB1",0
"POLK","MSH2",0
"MSH2","RAD1",0
"USP10","MSH2",0
"GCK","INS",0
"MIDN","GCK",0
"CXCR4","DPP4",0
"CXCR4","SDC4",0
"CXCR4","RNF113A",0
"ESR1","KDM6B",0
"NCL","LTF",0
"LYZ","LTF",0
"LTF","CP",0
"MUC7","LTF",0
"CEL","LTF",0
"ITLN1","LTF",0
"BECN1","BIRC5",0
"CREBBP","XAF1",0
"RNF114","XAF1",0
"MET","ITGB1",0
"ITGB1","ABL1",0
"YWHAB","ITGB1",0
"NF2","ITGB1",0
"SLC3A2","ITGB1",0
"CSF2RB","ITGB1",0
"ITGB1BP2","ITGB1",0
"LGALS1","ITGB1",0
"ITGB1","LGALS2",0
"CANX","ITGB1",0
"ITGB1","TGOLN2",0
"EMILIN1","ITGB1",0
"GGA3","ITGB1",0
"RAB25","ITGB1",0
"NMRK2","ITGB1",0
"ELAVL1","XIAP",0
"AGO2","ELAVL1",0
"PAIP2","ELAVL1",0
"ELAVL1","RBM3",0
"ELAVL1","TNPO2",0
"PRNP","ADAM23",0
"FADD","ABCA1",0
"PEA15","FADD",0
"FADD","SPOP",0
"MAP1A","ACTA1",0
"MAP1A","MAP1B",0
"MAP1A","TUBA4A",0
"MAP1A","AP1G1",0
"CHFR","GRB14",0
"TNKS2","GRB14",0
"EXO1","MLH1",0
"EXO1","SENP6",0
"HDAC8","STAT3",0
"SIN3A","STAT3",0
"EZH2","STAT3",0
"TRIP10","STAT3",0
"STAT3","NR3C1",0
"STAT3","RB1",0
"RELA","STAT3",0
"STAT3","SP1",0
"STAT3","RPA2",0
"NFIX","STAT3",0
"CCT3","STAT3",0
"IRAK3","STAT3",0
"IFNAR2","STAT3",0
"IL1RAP","STAT3",0
"GADD45GIP1","STAT3",0
"MYOF","STAT3",0
"STAT3","ECHS1",0
"RBM8A","STAT3",0
"STAT3","ASAP2",0
"FRK","STAT3",0
"CTR9","STAT3",0
"STAT3","BHLHE40",0
"STAT3","SOX1",0
"STAT3","DIRAS3",0
"RAD51","RAD51C",0
"HDAC1","ENO1",0
"ENO1","PLG",0
"IVNS1ABP","ENO1",0
"TRAPPC2","ENO1",0
"CUL2","E2F1",0
"USP3","TP53",0
"NOLC1","POLR1A",0
"ANP32B","POLR1A",0
"PTPN11","CAT",0
"HIC1","MTA1",0
"HIC1","PIAS2",0
"HIC1","MECOM",0
"HIC2","HIC1",0
"USP7","XPC",0
"XPC","OGG1",0
"XPC","CETN3",0
"XPC","PSMC5",0
"SMAD1","NEDD4",0
"SMAD1","PSMB4",0
"SMAD1","COL4A1",0
"SMAD1","UCHL3",0
"ZCCHC12","SMAD1",0
"ZBTB16","BMI1",0
"BMI1","TP53",0
"MAP2K1","BMI1",0
"USP22","BMI1",0
"DMAP1","BMI1",0
"PHC2","BMI1",0
"MAPKAPK3","THAP12",0
"MALT1","CASP8",0
"CASP8","NOL3",0
"CASP8","CDKN1B",0
"CASP8","GRIA1",0
"PARP2","CASP8",0
"DNMT3L","DNMT3B",0
"DNMT3L","HDAC1",0
"TRIM25","MTA1",0
"TRIM25","KLF5",0
"ZC3HAV1","TRIM25",0
"HDAC8","TP53",0
"SERPINE1","ORM1",0
"ALB","ORM1",0
"COPS5","TP53BP1",0
"RAD18","TP53BP1",0
"DCLRE1A","TP53BP1",0
"DCLRE1C","TP53BP1",0
"IFI16","TP53BP1",0
"SHLD2","TP53BP1",0
"CTBP1","HTT",0
"CTBP1","SMAD6",0
"CTBP1","CBX4",0
"FBXO32","CTBP1",0
"GLIS2","CTBP1",0
"KLF12","CTBP1",0
"CTBP1","SATB1",0
"IKZF4","CTBP1",0
"CTBP1","HSD11B2",0
"CTBP1","ACTL6B",0
"MUC1","MET",0
"MET","SOCS1",0
"LRIG1","MET",0
"GGA3","MET",0
"HGFAC","MET",0
"PARP1","KLF8",0
"WRN","POLD2",0
"POLH","POLD2",0
"JUN","MBD3",0
"MBD2","MBD3",0
"MECOM","MBD3",0
"ADAM17","TIMP3",0
"EFEMP1","TIMP3",0
"KAT2B","HNRNPD",0
"HNRNPD","BRCA1",0
"ING4","HNRNPD",0
"TNPO1","HNRNPD",0
"SAFB","HNRNPD",0
"TCOF1","NBN",0
"BGN","BMP4",0
"BMP8B","BMP4",0
"CHRDL1","BMP4",0
"EHMT2","ZNF200",0
"COL1A1","PDGFB",0
"HNRNPC","PDGFB",0
"THBS1","PDGFB",0
"PDGFB","NRP1",0
"SMAD4","TTK",0
"SMAD4","NR2F2",0
"SMAD4","FSTL3",0
"SMAD4","DLX1",0
"TRIM35","IRF7",0
"CEBPA","ARNT",0
"BRCA1","ARNT",0
"PTGES3","ARNT",0
"TRIP11","ARNT",0
"TACC3","ARNT",0
"ARNT","AHRR",0
"SIM2","ARNT",0
"PSME1","BRAF",0
"TXN","COL1A1",0
"MMP2","COL1A1",0
"P4HB","COL1A1",0
"CREBBP","MYBL2",0
"CCND1","MYBL2",0
"PLA2G4A","MYBL2",0
"ZNF622","MYBL2",0
"SND1","MYBL2",0
"CCNF","MYBL2",0
"BIN2","MYBL2",0
"TRADD","FAS",0
"SIRT6","CENPA",0
"HJURP","CENPA",0
"CENPC","CENPA",0
"HNRNPU","YAP1",0
"YAP1","EGR1",0
"TP53BP2","YAP1",0
"FBXW7","YAP1",0
"YAP1","XPO1",0
"YAP1","SOCS6",0
"LY6E","YAP1",0
"WBP1","YAP1",0
"YAP1","PRRG2",0
"NR2C2","ESR1",0
"NR2C2","HNF4A",0
"NR2C2","NR2C1",0
"PRMT1","HIST1H4C",0
"PRMT1","BRCA1",0
"PRMT1","FGF2",0
"SMURF2","PRMT1",0
"PRMT1","ILF3",0
"PRMT1","HNF4A",0
"PRMT1","UBAP2L",0
"PRMT1","MBP",0
"PRMT8","PRMT1",0
"CHTOP","PRMT1",0
"TRIM63","SUMO2",0
"ATF7IP","SUMO2",0
"SENP3","SUMO2",0
"RNF4","SUMO2",0
"SENP6","SUMO2",0
"CENPC","SUMO2",0
"HMGB1","CDK1",0
"TXN","HMGB1",0
"RELA","HMGB1",0
"KPNA1","HMGB1",0
"HMGB1","PLAT",0
"SMC3","PDS5A",0
"SMC3","NIPBL",0
"CEBPA","NFYA",0
"CEBPA","NR3C1",0
"RUVBL1","CEBPA",0
"E2F1","CEBPA",0
"HIF1A","CEBPA",0
"CEBPA","HNF1A",0
"CEBPA","CDKN1A",0
"WDR5","CEBPA",0
"KLF5","CEBPA",0
"CEBPE","CEBPA",0
"CEBPA","GATA2",0
"CEBPA","UBTF",0
"CEBPA","MSX2",0
"UBE3A","CEBPA",0
"CEBPA","CDX1",0
"TRIB1","CEBPA",0
"DBP","CEBPA",0
"CEBPA","NQO2",0
"SIRT6","CDKN1B",0
"SIRT6","UBE3A",0
"SIRT6","CCNDBP1",0
"PPARG","PRKCA",0
"RBCK1","PRKCA",0
"LIFR","PLCG1",0
"CREB1","GLI2",0
"CREB1","SRF",0
"CREB1","ABL1",0
"DAXX","CREB1",0
"CREB1","THRA",0
"CREB1","NR5A2",0
"PDX1","CREB1",0
"MCM2","KAT7",0
"CDT1","KAT7",0
"ORC1","KAT7",0
"JADE1","KAT7",0
"ING4","KAT7",0
"ABI1","NCF1",0
"MCM2","MRC1",0
"GINS4","MCM2",0
"IKBKE","TRAF3IP2",0
"CASP3","HCLS1",0
"HCLS1","CD79A",0
"HS1BP3","HCLS1",0
"OTX2","MITF",0
"CDR2","WEE1",0
"CDS1","WEE1",0
"CDR1","WEE1",0
"EGLN3","IKBKB",0
"NAA20","IKBKB",0
"NDRG1","APOA1",0
"CXorf40A","MT2A",0
"LGALS3BP","WNT4",0
"TIAM1","MYC",0
"TIAM1","ABCA1",0
"TIAM1","ANK1",0
"PPP1R9B","TIAM1",0
"P4HB","P4HA2",0
"IL1A","NFKBIE",0
"NCOA1","NFKB1",0
"TWIST1","NFKB1",0
"NFKB1","SP1",0
"KLF5","NFKB1",0
"MXD3","NFKB1",0
"ITGB3BP","NFKB1",0
"NFKB1","LYL1",0
"UBE2K","NFKB1",0
"RNF123","NFKB1",0
"DTL","CDT1",0
"POLD1","RB1",0
"TREX2","POLD1",0
"CDT1","SMARCA5",0
"CDT1","DDB1",0
"CDT1","HDAC11",0
"CARD11","WDR1",0
"YBX1","CTCF",0
"CHD8","CTCF",0
"SUZ12","CTCF",0
"CTCF","POLR2A",0
"CTCF","PARP1",0
"KDM5B","CTCF",0
"CTCF","THRB",0
"POU5F1","CTCF",0
"HSPA1A","ERN1",0
"NMI","ERN1",0
"TNFRSF10D","ERN1",0
"TNFRSF1A","ERN1",0
"ERN1","PRC1",0
"KAT2A","ERN1",0
"YIPF5","ERN1",0
"SEC61B","ERN1",0
"KLF2","KAT2B",0
"KAT2B","NCOA1",0
"KAT2B","FLI1",0
"KAT2B","CDKN1B",0
"EHMT2","KAT2B",0
"KAT2B","CCND1",0
"KAT2B","TTF1",0
"KAT2B","MECOM",0
"KAT2B","EIF5A",0
"KAT2B","TAT",0
"KAT2B","PTF1A",0
"KAT2B","HIST1H2AB",0
"KLF15","KAT2B",0
"HIPK2","CBX3",0
"CBX3","POLR2A",0
"CBX3","SP100",0
"GRB2","TNFRSF1A",0
"GRB2","SYP",0
"BCL2A1","GRB2",0
"DAB2","GRB2",0
"DTX1","GRB2",0
"GRB2","ADRB2",0
"SHB","GRB2",0
"DCTN1","GRB2",0
"GRB2","PLD2",0
"GRB2","TOM1L1",0
"GRB2","ALOX5",0
"GRB2","ITGA6",0
"DAG1","GRB2",0
"GRB2","SYNJ1",0
"SH2B3","GRB2",0
"GRB2","PTPRT",0
"OCRL","GRB2",0
"CHRND","GRB2",0
"GAREM2","GRB2",0
"RALGPS1","GRB2",0
"KIF26A","GRB2",0
"NEU3","GRB2",0
"BCCIP","YY1",0
"HDAC2","YY1",0
"YY1","HDAC3",0
"HDAC4","YY1",0
"HDAC1","YY1",0
"YY1","ATF6",0
"YY1","NPM1",0
"YY1","GATA1",0
"YY1","SP1",0
